1 100 10 10 
0,100,1249.62,0.00910318,156.079,363.312 0,100,1116.68,0.205318,324.623,470.831 0,100,1014.98,0.0306374,165.559,106.202 0,100,993.933,0.0255708,166.631,98.4314 0,100,994.044,0.033581,166.509,106.536 0,100,1006.42,0.0307874,165.084,117.002 0,100,1011.94,0.0326241,164.946,104.076 0,100,1013.33,0.0360788,165.39,99.6555 0,100,1060.72,0.0271751,162.848,134.495 0,100,1047.64,0.019548,162.962,96.2438 
0,100,1249.62,0.00910318,156.079,363.312 0,100,1080.42,0.0603629,176.555,383.143 0,100,985.975,0.0261083,167.416,90.744 0,100,994.687,0.0216667,165.871,92.5947 0,100,996.644,0.0328792,165.465,134.2 0,100,1006.34,0.026921,166.029,101.656 0,100,1024.87,0.0208318,166.351,112.259 0,100,1003.03,0.0252574,167.014,89.8167 0,100,1007.57,0.024838,166.138,111.902 0,100,1007.85,0.0262119,165.97,90.0074 
0,100,1249.62,0.00910318,156.079,363.312 0,100,1011.57,0.0405231,165.578,355.162 0,100,993.995,0.0301557,167.926,94.3091 0,100,1016.63,0.0303237,165.508,105.319 0,100,1022.72,0.0264372,164.2,93.9264 0,100,982.557,0.020254,166.884,84.8823 0,100,1034.06,0.025978,163.867,107.743 0,100,1039.38,0.0284033,162.512,157.658 0,100,1009,0.023822,165.048,101.205 0,100,986.887,0.0206929,166.705,106.136 
0,100,1249.62,0.00910318,156.079,363.312 0,100,1113.21,0.0762361,229.739,399.27 0,100,1019.55,0.0316333,164.843,172.626 0,100,984.659,0.020335,166.919,73.0353 0,100,990.364,0.0198152,166.779,106.901 0,100,1001.2,0.0255345,166.715,98.8479 0,100,1005.06,0.0342215,166.212,97.9106 0,100,1046.14,0.0253912,163.593,107.776 0,100,1004.45,0.0304898,166.741,95.4214 0,100,1052.07,0.0259332,162.981,101.211 
0,100,1249.62,0.00910318,156.079,363.312 0,100,1060.28,0.0339718,158.218,352.721 0,100,962.496,0.0297098,171.645,123.616 0,100,1005.53,0.0299052,166.631,100.019 0,100,1019.11,0.0303619,165.952,106.534 0,100,1028.44,0.0259995,164.3,100.123 0,100,992.402,0.0192462,165.828,67.0237 0,100,1053.23,0.0259876,162.033,107.378 0,100,994.209,0.0169142,165.417,64.8499 0,100,1058.81,0.0295713,162.231,114.706 
0,100,1249.62,0.00910318,156.079,363.312 0,100,1039.26,0.0342469,164.506,351.401 0,100,970.77,0.0359914,171.139,156.582 0,100,1002.95,0.030926,166.555,92.9369 0,100,971.97,0.0213752,169.102,77.8477 0,100,1008.35,0.0284672,164.558,95.067 0,100,1040.89,0.02981,162.347,116.802 0,100,993.75,0.0208397,165.352,73.6949 0,100,997.313,0.0238765,165.135,84.9787 0,100,992.221,0.0194832,165.419,95.6785 
0,100,1249.62,0.00910318,156.079,363.312 0,100,993.786,0.0152068,162.584,277.039 0,100,985.966,0.0307065,169.24,99.4052 0,100,996.334,0.0180687,165.657,65.3477 0,100,1016.99,0.0269362,165.875,111.234 0,100,1025.77,0.0236666,166.539,98.9299 0,100,1030.52,0.0241592,165.133,122.912 0,100,1011.22,0.0225399,168.74,84.3892 0,100,1018.54,0.0255075,167.567,93.4291 0,100,1015.3,0.0261079,168.162,92.1967 
0,100,1249.62,0.00910318,156.079,363.312 0,100,1063.48,0.0557833,201.075,397.91 0,100,1000.08,0.0273131,167.119,95.4865 0,100,994.521,0.0246736,166.441,89.3194 0,100,1002.53,0.0321445,164.328,135.961 0,100,1007.72,0.0321617,165.244,92.7546 0,100,1039.91,0.0254398,163.386,103.785 0,100,1003.27,0.0280773,166.047,95.5248 0,100,1047.16,0.0277909,163.937,108.34 0,100,1007.85,0.0342183,166.264,96.7231 
0,100,1249.62,0.00910318,156.079,363.312 0,100,1267.13,0.587451,250.477,389.572 0,100,977.89,0.0330066,169.195,112.203 0,100,996.7,0.0243922,166.024,88.0935 0,100,1005.19,0.0216789,165.099,103.587 0,100,1007.12,0.0298581,165.357,100.435 0,100,1035.55,0.0245104,163.656,96.5006 0,100,1047.59,0.0250496,162.643,106.217 0,100,1046.56,0.0260132,164.102,110.097 0,100,1048.22,0.0242167,164.265,103.321 
0,100,1249.62,0.00910318,156.079,363.312 0,100,1030.02,0.0415078,180.731,473.453 0,100,1004.9,0.0343551,166.234,103.184 0,100,1021.22,0.0298092,164.636,101.708 0,100,984.87,0.0282055,167.997,103.577 0,100,989.457,0.0260556,166.333,86.3599 0,100,1034.82,0.026919,163.7,108.529 0,100,1000.14,0.0282413,166.234,114.11 0,100,1005.84,0.030984,166.005,97.3691 0,100,1041.25,0.0270715,163.896,111.66 
