6 100 10 10 
0,66,1602.63,0.303388,378.358,587.538 0,41,1504.62,0.40167,1583.79,282.018 0,100,1196.04,0.258681,156.723,476.621 0,100,961.223,0.0886449,181.11,330.01 0,100,1104.57,6.33871,145.437,300.51 0,100,1612.24,23.3359,136.382,686.026 0,100,1121.52,0.57702,154.205,383.475 0,100,1091.59,0.00953233,168.591,281.416 0,100,1132.1,0.090668,161.253,272.798 0,100,1292.07,1.21113,144.614,290.408 
0,66,1602.63,0.303388,378.358,587.538 0,32,1409.65,1.30287,594.056,493.368 0,58,2560.99,0.611956,1063.79,842.468 0,100,1002.83,0.0340993,162.807,106.621 0,100,964.914,0.0164195,169.662,44.3685 0,100,1001.05,0.0234309,162.959,76.2787 0,100,1135.13,0.0705426,161.54,117.776 0,100,1292.85,10.0484,161.736,1206.94 0,100,3793.04,9.67318,371.633,467.148 0,100,1450.03,28.1527,139.783,1489.02 
0,66,1602.63,0.303388,378.358,587.538 0,28,1132,0.350106,376.059,430.247 0,52,1585.09,0.651107,521.235,605.186 0,100,1035.49,0.0201838,161.948,59.645 0,100,1035.79,0.0290243,165.532,88.2758 0,100,1468.17,2.41079,186.405,646.416 0,100,1111.68,0.0156928,160.907,111.693 0,100,1283.1,1.32279,169.488,387.973 0,100,1223.28,1.73735,143.579,447.008 0,100,1201.93,6.447,152.622,600.513 
0,66,1602.63,0.303388,378.358,587.538 0,66,8328.21,4.64619,2311.34,720.618 0,100,1282.93,8.48795,158.354,872.402 0,100,1108.96,0.0354,153.931,73.6908 0,100,1140.57,0.00394095,155.562,70.0179 0,100,1074.8,0.0261533,159.415,145.839 0,100,1098.82,0.301632,158.779,238.451 0,100,2550.51,0.300261,868.729,982.611 0,100,1139.87,0.00572165,152.491,97.683 0,100,1862.49,18.1406,489.328,891.32 
0,66,1602.63,0.303388,378.358,587.538 0,25,946.818,0.235034,234.583,378.897 0,56,2617.08,19.876,1016.81,1021.77 0,100,997.97,11.5496,167.634,729.41 0,100,992.25,0.0110248,164.958,44.4198 0,100,1100.69,0.0183898,161.159,80.6713 0,100,1132,0.734771,156.138,150.064 0,95,1430.55,27.9791,208.051,1703.18 0,100,1210.14,24.2563,175.599,521.06 0,100,1107.47,27.6109,152.775,1518.38 
0,66,1602.63,0.303388,378.358,587.538 0,30,1251.39,0.372635,393.804,481.552 0,37,1054.16,1.85279,264.519,588.29 0,100,1034.6,7.66916,159.411,397.239 0,100,1002.95,0.124048,165.752,88.1124 0,100,1037.37,0.129841,160.774,75.2204 0,100,1038.1,0.25531,159.406,223.03 0,100,1074.75,0.0771104,159.029,403.611 0,56,2896.8,0.405849,1270.85,784.669 0,100,2190.34,19.9441,311.632,1089.25 
0,66,1602.63,0.303388,378.358,587.538 0,32,1100.4,0.40406,268.607,384.537 0,48,2325.94,16.149,1227.7,885.281 0,71,861.288,12.6186,465.451,886.274 0,100,972.4,0.0436053,169.035,102.08 0,100,1057.52,0.0287215,153.686,94.2685 0,100,1532.07,34.1888,159.904,1079.53 0,100,1232.91,0.0756365,146.811,94.4073 0,64,2856.32,8.27023,1155.14,834.196 0,100,1011.02,0.0128882,159.937,96.839 
0,66,1602.63,0.303388,378.358,587.538 0,27,1086.12,0.349876,351.124,416.962 0,34,963.817,0.0378256,48.3635,351.26 0,100,1025.42,0.0584295,160.461,137.071 0,100,1012.08,0.143723,161.712,186.734 0,100,1664.64,7.43977,155.948,753.591 0,87,1655.54,31.0005,395.978,2462.96 0,100,1104.01,1.15984,188.7,720.148 0,100,1103.67,0.00651478,159.007,151.266 0,100,1658.4,41.7912,209.669,902.23 
0,66,1602.63,0.303388,378.358,587.538 0,33,1110.13,0.246054,247.483,398.757 0,88,6680.69,1.19802,2015.99,837.395 0,100,1171.12,24.2435,141.17,1076.63 0,100,1088.27,0.441106,154.389,101.817 0,31,937.886,7.48706,141.981,772.945 0,100,1466.94,0.00521931,159.551,197.363 0,100,1781.55,48.6453,524.584,980.378 0,100,1508.42,12.1605,176.293,349.315 0,100,1164.8,0.0652248,145.357,312.058 
0,66,1602.63,0.303388,378.358,587.538 0,27,1009.8,0.24536,255.375,476.577 0,46,1394.39,3.293,459.972,472.627 0,100,954.568,0.0589768,175.198,98.604 0,70,1062.8,19.4036,130.672,1575.22 0,100,1153.01,2.8637,157.5,317.022 0,100,1205.67,22.6505,142.15,1036.05 0,74,1858.9,0.0527428,859.137,745.393 0,100,1075.66,0.0341876,148.435,157.221 0,100,1009.83,0.017378,174.585,83.0645 
