1 100 10 10 
0,100,1249.62,0.00910318,156.079,363.312 0,100,1030.76,0.0321472,162.873,289.945 0,100,983.638,0.0283439,168.278,90.4247 0,100,1010.99,0.0240654,164.496,89.9678 0,100,972.942,0.0200896,168.155,68.6567 0,100,982.579,0.0191938,167.051,75.8519 0,100,1041.81,0.0257389,162.271,103.869 0,100,1032.84,0.0291408,161.684,141.183 0,100,1054.93,0.032326,163.595,103.702 0,100,1038.8,0.0227098,164.26,102.724 
0,100,1249.62,0.00910318,156.079,363.312 0,100,1170.49,0.299262,405.498,504.865 0,100,994.44,0.0319192,168.12,98.6003 0,100,1011.56,0.0227202,163.082,92.0652 0,100,996.043,0.0284056,165.388,115.492 0,100,1004.04,0.0326308,165.402,109.249 0,100,1010.31,0.0441926,164.203,114.623 0,100,1016.4,0.0546185,163.526,114.658 0,100,1017.54,0.0546827,164.033,111.641 0,100,1006.58,0.0227658,165.576,105.124 
0,100,1249.62,0.00910318,156.079,363.312 0,100,1014.96,0.0299764,170.941,328.723 0,100,995.39,0.0233468,167.398,89.4079 0,100,989.549,0.021774,166.68,97.8364 0,100,995.28,0.0199631,167.25,89.9579 0,100,1011.5,0.0182608,165.925,89.7086 0,100,1009.89,0.0242937,165.11,103.192 0,100,1021.64,0.0180276,164.952,91.9515 0,100,997.653,0.0245589,166.907,105.053 0,100,1040.79,0.0232991,163.938,104.772 
0,100,1249.62,0.00910318,156.079,363.312 0,79,1005.61,6.85677,162.302,886.816 0,100,984.717,0.0790297,170.074,112.442 0,100,1001.61,0.0317948,165.514,92.0833 0,100,1021.9,0.0253951,164.395,95.7517 0,100,991.487,0.0221997,166.679,104.774 0,100,1024.88,0.0217667,165.203,123.369 0,100,1008.12,0.0259918,166.912,131.369 0,100,992.619,0.0440871,166.375,125.434 0,100,1023.03,0.0272267,166.103,123.886 
0,100,1249.62,0.00910318,156.079,363.312 0,100,1052.74,0.0499041,201.808,417.308 0,100,1010.95,0.0296021,166.78,103.451 0,100,999.784,0.0243335,165.523,87.8587 0,100,999.613,0.0229669,166.015,89.9772 0,100,984.883,0.0238398,167.176,83.6277 0,100,1040.17,0.0274307,163.52,140.054 0,100,1003.92,0.0248001,165.312,88.9703 0,100,1009.06,0.034489,164.975,97.1967 0,100,1044.85,0.0280211,162.46,173.735 
0,100,1249.62,0.00910318,156.079,363.312 0,100,1028.47,6.07335,202.751,664.577 0,100,1014.02,0.0298284,166.176,102.508 0,100,988.474,0.0222167,166.67,88.0758 0,100,979.018,0.0184652,167.106,69.6667 0,100,1037.46,0.0239166,162.497,103.854 0,100,1035.93,0.0247516,163.282,108.704 0,100,1004.08,0.041643,165.997,117.326 0,100,1017.64,0.0324096,164.204,91.3339 0,100,1046.37,0.0251829,162.577,116.966 
0,100,1249.62,0.00910318,156.079,363.312 0,100,1066.13,22.4934,156.14,3023.29 0,100,999.957,0.0359733,165.692,100.9 0,100,987.647,0.0300156,168.546,138.422 0,100,985.472,0.0442849,170.166,108.124 0,100,987.494,0.0294997,168.399,98.0541 0,100,1009.82,0.0321896,165.872,104.637 0,100,991.956,0.021605,167.993,98.644 0,100,1041.45,0.0284029,164.71,147.859 0,100,1004.09,0.0259917,167.07,151.528 
0,100,1249.62,0.00910318,156.079,363.312 0,100,1027.98,0.0338624,177.414,378.276 0,100,998.697,0.0282442,167.301,98.4308 0,100,982.482,0.0194531,166.719,72.4704 0,100,1000.13,0.0218032,165.731,98.6202 0,100,1004.29,0.0514265,164.321,140.879 0,100,1009.34,0.0276983,165.721,91.5713 0,100,1052.57,0.0247121,162.499,135.849 0,100,1041.93,0.0229497,165.026,107.414 0,100,1007.84,0.0273672,166.774,92.4224 
0,100,1249.62,0.00910318,156.079,363.312 0,100,1026.56,0.588668,195.272,462.967 0,100,1003.89,0.0415235,165.994,140.571 0,100,1034.69,0.0272935,162.433,162.811 0,100,1006.23,0.0132324,167.027,83.5697 0,100,1012.23,0.0771008,164.557,124.423 0,100,1039.41,0.0213056,160.707,137.267 0,100,1030.02,0.0174637,164.865,106.143 0,100,1038.99,0.0133239,164.225,105.48 0,100,1023.01,0.0133716,164.388,95.198 
0,100,1249.62,0.00910318,156.079,363.312 0,100,1027.37,3.46053,189.313,472.711 0,100,1016.1,0.0267044,164.644,126.916 0,100,1022.84,0.0276816,165.878,111.727 0,100,1021.62,0.0235636,164.818,141.276 0,100,1024.6,0.0246506,165.93,112.436 0,100,1001.09,0.0371907,166.172,112.787 0,100,1041.69,0.0236495,164.478,132.024 0,100,1039.55,0.0214753,164.313,102.544 0,100,1016.52,0.0356635,165.233,119.944 
